"CoreID","Site","plot.id","tree.number","stems","total.cores","core.id","pith.present","pith.yr","inner.present","inner.measured","outer.measured","bark.present","inner.dated","outer.dated","dated","Notes","zombie","species","canopy.class","live.dead","dbh","plot"
"TP1056S","Harvard",1,56,1,2,"S","Y",1905,1905,1905,2014,"Y",1905,2014,"Y",NA,NA,"QURU","C","LIVE",41,"1"
"TP1057W","Harvard",1,57,1,2,"W","Y",1907,1907,1907,2014,"Y",1907,2014,"Y",NA,NA,"QURU","C","LIVE",38.5,"1"
"TP1057E","Harvard",1,57,1,2,"E","Y",1906,1906,1906,2014,"Y",1906,2014,"Y",NA,NA,"QURU","C","LIVE",38.5,"1"
"TP1058N","Harvard",1,58,1,2,"N","Y",1947,1947,1947,2014,"Y",1947,2014,"Y",NA,NA,"TSCA","S","LIVE",23.7,"1"
"TP1058S","Harvard",1,58,1,2,"S","Y",1947,1947,1947,2014,"Y",1947,2014,"Y",NA,NA,"TSCA","S","LIVE",23.7,"1"
"TP1059E","Harvard",1,59,1,2,"E","Y",1957,1957,1957,2014,"Y",1957,2014,"Y",NA,NA,"TSCA","S","LIVE",33.7,"1"
"TP1059W","Harvard",1,59,1,2,"W","Y",1957,1957,1957,2014,"Y",1957,2014,"Y",NA,NA,"TSCA","S","LIVE",33.7,"1"
"TP1060N","Harvard",1,60,1,2,"N","Y",1917,1917,1917,2014,"Y",1917,2014,"Y",NA,NA,"QURU","C","LIVE",38.1,"1"
"TP1060S","Harvard",1,60,1,2,"S","Y",1911,1911,1911,2014,"Y",1911,2014,"Y",NA,NA,"QURU","C","LIVE",38.1,"1"
"TP1061E","Harvard",1,61,1,2,"E","Y",1899,1899,1899,2014,"Y",1899,2014,"Y",NA,NA,"QUVE","C","LIVE",36.9,"1"
"TP1061W","Harvard",1,61,1,2,"W","Y",1904,1904,1904,2014,"Y",1904,2014,"Y",NA,NA,"QUVE","C","LIVE",36.9,"1"
"TP1062S","Harvard",1,62,1,2,"S","Y",1900,1900,1900,2014,"Y",1900,2014,"Y",NA,NA,"QURU","C","LIVE",36.9,"1"
"TP1062N","Harvard",1,62,1,2,"N","Y",1900,1900,1900,2014,"Y",1900,2014,"Y",NA,NA,"QURU","C","LIVE",36.9,"1"
"TP1063N","Harvard",1,63,1,2,"N","Y",1921,1921,1921,2012,"Y",1921,2012,"Y",NA,NA,"PIST","I","LIVE",31.8,"1"
"TP1063S","Harvard",1,63,1,2,"S","Y",1921,1921,1921,2011,"Y",1921,2011,"Y",NA,NA,"PIST","I","LIVE",31.8,"1"
"TP1064E","Harvard",1,64,1,2,"E","Y",1912,1912,1912,2014,"Y",1912,2014,"Y",NA,NA,"QURU","C","LIVE",31.3,"1"
"TP1064W","Harvard",1,64,1,2,"W","Y",1912,1912,1912,2014,"Y",1912,2014,"Y",NA,NA,"QURU","C","LIVE",31.3,"1"
"TP1065N","Harvard",1,65,1,2,"N","Y",1923,1923,1923,2014,"Y",1923,2014,"Y",NA,NA,"QURU","I","LIVE",24.6,"1"
"TP1065S","Harvard",1,65,1,2,"S","Y",1900,1900,1900,2014,"Y",1900,2014,"Y",NA,NA,"QURU","I","LIVE",24.6,"1"
"TP1066E","Harvard",1,66,1,2,"E","Y",1900,1900,1900,2014,"Y",1900,2014,"Y",NA,NA,"QURU","C","LIVE",35.6,"1"
"TP1066W","Harvard",1,66,1,2,"W","Y",1900,1900,1900,2014,"Y",1900,2014,"Y",NA,NA,"QURU","C","LIVE",35.6,"1"
"TP1067E","Harvard",1,67,1,2,"E","Y",1965,1965,1965,2014,"Y",1965,2014,"Y",NA,NA,"TSCA","S","LIVE",23.5,"1"
"TP1067W","Harvard",1,67,1,2,"W","Y",1965,1965,1965,2014,"Y",1965,2014,"Y",NA,NA,"TSCA","S","LIVE",23.5,"1"
"TP1068N","Harvard",1,68,1,2,"N","Y",1916,1916,1916,2014,"Y",1916,2014,"Y",NA,NA,"QUVE","C","LIVE",47.3,"1"
"TP1068S","Harvard",1,68,1,2,"S","Y",1903,1903,1903,2014,"Y",1903,2014,"Y",NA,NA,"QUVE","C","LIVE",47.3,"1"
"TP1069E","Harvard",1,69,1,2,"E","Y",1940,1940,1940,2014,"Y",1940,2014,"Y",NA,NA,"TSCA","S","LIVE",31.5,"1"
"TP1069W","Harvard",1,69,1,2,"W","Y",1940,1940,1940,2014,"Y",1940,2014,"Y",NA,NA,"TSCA","S","LIVE",31.5,"1"
"TP1070N","Harvard",1,70,1,2,"N","Y",1903,1903,1903,2014,"Y",1903,2014,"Y",NA,NA,"QURU","C","LIVE",43.7,"1"
"TP1070W","Harvard",1,70,1,2,"W","Y",1904,1904,1904,2014,"Y",1904,2014,"Y",NA,NA,"QURU","C","LIVE",43.7,"1"
"TP1071W","Harvard",1,71,1,2,"W","Y",1899,1899,1899,2014,"Y",1899,2014,"Y",NA,NA,"QURU","C","LIVE",39,"1"
"TP1071N","Harvard",1,71,1,2,"N","Y",1904,1904,1904,2014,"Y",1904,2014,"Y",NA,NA,"QURU","C","LIVE",39,"1"
"TP1072E","Harvard",1,72,1,2,"E","Y",1945,1945,1945,2014,"Y",1945,2014,"Y",NA,NA,"TSCA","S","LIVE",23.7,"1"
"TP1072W","Harvard",1,72,1,2,"W","Y",1945,1945,1945,2014,"Y",1945,2014,"Y",NA,NA,"TSCA","S","LIVE",23.7,"1"
"TP1073N","Harvard",1,73,1,2,"N","Y",1928,1928,1928,2014,"Y",1928,2014,"Y",NA,NA,"TSCA","S","LIVE",35.2,"1"
"TP1073S","Harvard",1,73,1,2,"S","Y",1928,1928,1928,2014,"Y",1928,2014,"Y",NA,NA,"TSCA","S","LIVE",35.2,"1"
"TP1074E","Harvard",1,74,1,2,"E","Y",1956,1956,1956,2014,"Y",1956,2014,"Y",NA,NA,"TSCA","S","LIVE",21.2,"1"
"TP1074W","Harvard",1,74,1,2,"W","Y",1956,1956,1956,2014,"Y",1956,2014,"Y",NA,NA,"TSCA","S","LIVE",21.2,"1"
"TP1075A","Harvard",1,75,1,2,"a","Y",1905,1905,1905,2014,"Y",1905,2014,"Y",NA,NA,"QURU","C","LIVE",48.3,"1"
"TP1075B","Harvard",1,75,1,2,"b","Y",1899,1899,1899,2014,"Y",1899,2014,"Y",NA,NA,"QURU","C","LIVE",48.3,"1"
"TP2001N","Harvard",2,1,1,2,"N","Y",1936,1936,1936,2013,"Y",1936,2013,"Y",NA,NA,"BEAL","S","LIVE",21.1,"2"
"TP2001S","Harvard",2,1,1,2,"S","Y",1936,1936,1936,2013,"Y",1936,2013,"Y",NA,NA,"BEAL","S","LIVE",21.1,"2"
"TP2001W","Harvard",2,1,1,2,"W","Y",1930,1930,1930,2013,"Y",1930,2013,"Y",NA,NA,"BEAL","S","LIVE",21.1,"2"
"TP2003S","Harvard",2,3,1,2,"S","Y",1929,1929,1929,2013,"Y",1929,2013,"Y",NA,NA,"ACRU","S","LIVE",14,"2"
"TP2003N","Harvard",2,3,1,2,"N","Y",1929,1929,1929,2013,"Y",1929,2013,"Y",NA,NA,"ACRU","S","LIVE",14,"2"
"TP2003W","Harvard",2,3,1,2,"W","Y",1929,1929,1929,2013,"Y",1929,2013,"Y",NA,NA,"ACRU","S","LIVE",14,"2"
"TP2004E","Harvard",2,4,1,2,"E","Y",1928,1928,1928,2013,"Y",1928,2013,"Y",NA,NA,"PIAB","S","LIVE",19.6,"2"
"TP2004N","Harvard",2,4,1,2,"N","Y",1931,1931,1931,2013,"Y",1931,2013,"Y",NA,NA,"PIAB","S","LIVE",19.6,"2"
"TP2004S","Harvard",2,4,1,2,"S","Y",1930,1930,1930,2013,"Y",1930,2013,"Y",NA,NA,"PIAB","S","LIVE",19.6,"2"
"TP2005E","Harvard",2,5,1,2,"E","Y",1941,1941,1941,2013,"Y",1941,2013,"Y",NA,NA,"QURU","D","LIVE",43.9,"2"
"TP2005N","Harvard",2,5,1,2,"N","Y",1935,1935,1935,2013,"Y",1935,2013,"Y",NA,NA,"QURU","D","LIVE",43.9,"2"
"TP2005S","Harvard",2,5,1,2,"S","Y",1936,1936,1936,2013,"Y",1936,2013,"Y",NA,NA,"QURU","D","LIVE",43.9,"2"
"TP2006E","Harvard",2,6,1,2,"E","Y",1932,1932,1932,2013,"Y",1932,2013,"Y",NA,NA,"QURU","I","LIVE",22.3,"2"
"TP2006S","Harvard",2,6,1,2,"S","Y",1931,1931,1931,2013,"Y",1931,2013,"Y",NA,NA,"QURU","I","LIVE",22.3,"2"
"TP2006W","Harvard",2,6,1,2,"W","Y",1935,1935,1935,2013,"Y",1935,2013,"Y",NA,NA,"QURU","I","LIVE",22.3,"2"
"TP2007S","Harvard",2,7,1,2,"S","Y",1929,1929,1929,2013,"Y",1929,2013,"Y",NA,NA,"ACRU","S","LIVE",11.3,"2"
"TP2007W","Harvard",2,7,1,2,"W","Y",1929,1929,1929,2013,"Y",1929,2013,"Y",NA,NA,"ACRU","S","LIVE",11.3,"2"
"TP2007E","Harvard",2,7,1,2,"E","Y",1929,1929,1929,2013,"Y",1929,2013,"Y",NA,NA,"ACRU","S","LIVE",11.3,"2"
"TP2007N","Harvard",2,7,1,2,"N","Y",1929,1929,1929,2013,"Y",1929,2013,"Y",NA,NA,"ACRU","S","LIVE",11.3,"2"
"TP2008E","Harvard",2,8,1,2,"E","Y",1935,1935,1935,2013,"Y",1935,2013,"Y",NA,NA,"QURU","C","LIVE",35.4,"2"
"TP2008N","Harvard",2,8,1,2,"N","Y",1935,1935,1935,2013,"Y",1935,2013,"Y",NA,NA,"QURU","C","LIVE",35.4,"2"
"TP2008W","Harvard",2,8,1,2,"W","Y",1938,1938,1938,2013,"Y",1938,2013,"Y",NA,NA,"QURU","C","LIVE",35.4,"2"
"TP2010N","Harvard",2,10,1,2,"N","Y",1931,1931,1931,2013,"Y",1931,2013,"Y",NA,NA,"TSCA","S","LIVE",16.8,"2"
"TP2010S","Harvard",2,10,1,2,"S","Y",1931,1931,1931,2013,"Y",1931,2013,"Y",NA,NA,"TSCA","S","LIVE",16.8,"2"
"TP2010W","Harvard",2,10,1,2,"W","Y",1939,1939,1939,2013,"Y",1939,2013,"Y",NA,NA,"TSCA","S","LIVE",16.8,"2"
"TP2011N","Harvard",2,11,1,2,"N","Y",1931,1931,1931,2013,"Y",1931,2013,"Y",NA,NA,"BEAL","I","LIVE",17.1,"2"
"TP2011S","Harvard",2,11,1,2,"S","Y",1931,1931,1931,2013,"Y",1931,2013,"Y",NA,NA,"BEAL","I","LIVE",17.1,"2"
"TP2011W","Harvard",2,11,1,2,"W","Y",1932,1932,1932,2013,"Y",1932,2013,"Y",NA,NA,"BEAL","I","LIVE",17.1,"2"
"TP2012W","Harvard",2,12,1,2,"W","Y",1932,1932,1932,2013,"Y",1932,2013,"Y",NA,NA,"BEAL","S","LIVE",14.2,"2"
"TP2012E","Harvard",2,12,1,2,"E","Y",1932,1932,1932,2013,"Y",1932,2013,"Y",NA,NA,"BEAL","S","LIVE",14.2,"2"
"TP2012N","Harvard",2,12,1,2,"N","Y",1934,1934,1934,2013,"Y",1934,2013,"Y",NA,NA,"BEAL","S","LIVE",14.2,"2"
"TP2012S","Harvard",2,12,1,2,"S","Y",1934,1934,1934,2013,"Y",1934,2013,"Y",NA,NA,"BEAL","S","LIVE",14.2,"2"
"TP2013E","Harvard",2,13,1,2,"E","Y",1936,1936,1936,2013,"Y",1936,2013,"Y",NA,NA,"ACRU","I","LIVE",12.1,"2"
"TP2013N","Harvard",2,13,1,2,"N","Y",1934,1934,1934,2013,"Y",1934,2013,"Y",NA,NA,"ACRU","I","LIVE",12.1,"2"
"TP2013S","Harvard",2,13,1,2,"S","Y",1934,1934,1934,2013,"Y",1934,2013,"Y",NA,NA,"ACRU","I","LIVE",12.1,"2"
"TP2013W","Harvard",2,13,1,2,"W","Y",1936,1936,1936,2013,"Y",1936,2013,"Y",NA,NA,"ACRU","I","LIVE",12.1,"2"
"TP2014E","Harvard",2,14,1,2,"E","Y",1935,1935,1935,2013,"Y",1935,2013,"Y",NA,NA,"QURU","D","LIVE",36.9,"2"
"TP2014N","Harvard",2,14,1,2,"N","Y",1936,1936,1936,2013,"Y",1936,2013,"Y",NA,NA,"QURU","D","LIVE",36.9,"2"
"TP2014W","Harvard",2,14,1,2,"W","Y",1950,1950,1950,2013,"Y",1950,2013,"Y",NA,NA,"QURU","D","LIVE",36.9,"2"
"TP2015E","Harvard",2,15,1,2,"E","Y",1931,1931,1931,2013,"Y",1931,2013,"Y",NA,NA,"ACRU","S","LIVE",13.4,"2"
"TP2015N","Harvard",2,15,1,2,"N","Y",1931,1931,1931,2013,"Y",1931,2013,"Y",NA,NA,"ACRU","S","LIVE",13.4,"2"
"TP2015S","Harvard",2,15,1,2,"S","Y",1931,1931,1931,2013,"Y",1931,2013,"Y",NA,NA,"ACRU","S","LIVE",13.4,"2"
"TP2015W","Harvard",2,15,1,2,"W","Y",1931,1931,1931,2013,"Y",1931,2013,"Y",NA,NA,"ACRU","S","LIVE",13.4,"2"
"TP2016N","Harvard",2,16,1,2,"N","Y",1930,1930,1930,2013,"Y",1930,2013,"Y",NA,NA,"ACRU","S","LIVE",10.1,"2"
"TP2016E","Harvard",2,16,1,2,"E","Y",1929,1929,1929,2013,"Y",1929,2013,"Y",NA,NA,"ACRU","S","LIVE",10.1,"2"
"TP2016S","Harvard",2,16,1,2,"S","Y",1930,1930,1930,2013,"Y",1930,2013,"Y",NA,NA,"ACRU","S","LIVE",10.1,"2"
"TP2016W","Harvard",2,16,1,2,"W","Y",1929,1929,1929,2013,"Y",1929,2013,"Y",NA,NA,"ACRU","S","LIVE",10.1,"2"
"TP2017N","Harvard",2,17,1,2,"N","Y",1929,1929,1929,2013,"Y",1929,2013,"Y",NA,NA,"QURU","D","LIVE",36.8,"2"
"TP2017S","Harvard",2,17,1,2,"S","Y",1933,1933,1933,2013,"Y",1933,2013,"Y",NA,NA,"QURU","D","LIVE",36.8,"2"
"TP2017W","Harvard",2,17,1,2,"W","Y",1935,1935,1935,2013,"Y",1935,2013,"Y",NA,NA,"QURU","D","LIVE",36.8,"2"
"TP2018N","Harvard",2,18,1,2,"N","Y",1933,1933,1933,2013,"Y",1933,2013,"Y",NA,NA,"QURU","D","LIVE",29.7,"2"
"TP2018S","Harvard",2,18,1,2,"S","Y",1933,1933,1933,2013,"Y",1933,2013,"Y",NA,NA,"QURU","D","LIVE",29.7,"2"
"TP2018W","Harvard",2,18,1,2,"W","Y",1932,1932,1932,2013,"Y",1932,2013,"Y",NA,NA,"QURU","D","LIVE",29.7,"2"
"TP2019W","Harvard",2,19,1,2,"W","Y",1933,1933,1933,2013,"Y",1933,2013,"Y",NA,NA,"QURU","C","LIVE",33.4,"2"
"TP2019N","Harvard",2,19,1,2,"N","Y",1932,1932,1932,2013,"Y",1932,2013,"Y",NA,NA,"QURU","C","LIVE",33.4,"2"
"TP2019S","Harvard",2,19,1,2,"S","Y",1936,1936,1936,2013,"Y",1936,2013,"Y",NA,NA,"QURU","C","LIVE",33.4,"2"
"TP2020S","Harvard",2,20,1,2,"S","Y",1929,1929,1929,2013,"Y",1929,2013,"Y",NA,NA,"ACRU","S","LIVE",10.2,"2"
"TP2020N","Harvard",2,20,1,2,"N","Y",1929,1929,1929,2013,"Y",1929,2013,"Y",NA,NA,"ACRU","S","LIVE",10.2,"2"
"TP2020E","Harvard",2,20,1,2,"E","Y",1930,1930,1930,1999,"Y",1930,1999,"Y",NA,NA,"ACRU","S","LIVE",10.2,"2"
"TP2020W","Harvard",2,20,1,2,"W","Y",1930,1930,1930,2000,"Y",1930,2000,"Y",NA,NA,"ACRU","S","LIVE",10.2,"2"
"TP2021E","Harvard",2,21,1,2,"E","Y",1934,1934,1934,2013,"Y",1934,2013,"Y",NA,NA,"ACRU","I","LIVE",16.5,"2"
"TP2021S","Harvard",2,21,1,2,"S","Y",1937,1937,1937,2013,"Y",1937,2013,"Y",NA,NA,"ACRU","I","LIVE",16.5,"2"
"TP2021W","Harvard",2,21,1,2,"W","Y",1934,1934,1934,2013,"Y",1934,2013,"Y",NA,NA,"ACRU","I","LIVE",16.5,"2"
"TP2024N","Harvard",2,24,1,2,"N","Y",1931,1931,1931,2013,"Y",1931,2013,"Y",NA,NA,"QURU","C","LIVE",30,"2"
"TP2024S","Harvard",2,24,1,2,"S","Y",1931,1931,1931,2013,"Y",1931,2013,"Y",NA,NA,"QURU","C","LIVE",30,"2"
"TP2024W","Harvard",2,24,1,2,"W","Y",1940,1940,1940,2013,"Y",1940,2013,"Y",NA,NA,"QURU","C","LIVE",30,"2"
"TP2026N","Harvard",2,26,1,2,"N","Y",1938,1938,1938,2007,"Y",1938,2007,"Y",NA,NA,"QURU","S","LIVE",20.4,"2"
"TP2026S","Harvard",2,26,1,2,"S","Y",1930,1930,1930,2008,"Y",1930,2008,"Y",NA,NA,"QURU","S","LIVE",20.4,"2"
"TP2027W","Harvard",2,27,1,2,"W","Y",1937,1937,1937,2013,"Y",1937,2013,"Y",NA,NA,"QURU","I","LIVE",28.5,"2"
"TP2027E","Harvard",2,27,1,2,"E","Y",1937,1937,1937,2013,"Y",1937,2013,"Y",NA,NA,"QURU","I","LIVE",28.5,"2"
"TP2027N","Harvard",2,27,1,2,"N","Y",1938,1938,1938,2013,"Y",1938,2013,"Y",NA,NA,"QURU","I","LIVE",28.5,"2"
"TP2028E","Harvard",2,28,1,2,"E","Y",1929,1929,1929,2013,"Y",1929,2013,"Y",NA,NA,"ACRU","S","LIVE",12.7,"2"
"TP2028N","Harvard",2,28,1,2,"N","Y",1929,1929,1929,2013,"Y",1929,2013,"Y",NA,NA,"ACRU","S","LIVE",12.7,"2"
"TP2028S","Harvard",2,28,1,2,"S","Y",1929,1929,1929,2013,"Y",1929,2013,"Y",NA,NA,"ACRU","S","LIVE",12.7,"2"
"TP2029E","Harvard",2,29,1,2,"E","Y",1943,1943,1943,2013,"Y",1943,2013,"Y",NA,NA,"FAGR","S","LIVE",18.2,"2"
"TP2029N","Harvard",2,29,1,2,"N","Y",1933,1933,1933,2013,"Y",1933,2013,"Y",NA,NA,"FAGR","S","LIVE",18.2,"2"
"TP2029S","Harvard",2,29,1,2,"S","Y",1933,1933,1933,2013,"Y",1933,2013,"Y",NA,NA,"FAGR","S","LIVE",18.2,"2"
"TP2030E","Harvard",2,30,1,2,"E","Y",1930,1930,1930,2003,"Y",1930,2003,"Y",NA,NA,"ACRU","S","LIVE",10.8,"2"
"TP2030N","Harvard",2,30,1,2,"N","Y",1929,1929,1929,2013,"Y",1929,2013,"Y",NA,NA,"ACRU","S","LIVE",10.8,"2"
"TP2030S","Harvard",2,30,1,2,"S","Y",1929,1929,1929,2013,"Y",1929,2013,"Y",NA,NA,"ACRU","S","LIVE",10.8,"2"
"TP2030W","Harvard",2,30,1,2,"W","Y",1933,1933,1933,2005,"Y",1933,2005,"Y",NA,NA,"ACRU","S","LIVE",10.8,"2"
"TP2031W","Harvard",2,31,1,2,"W","Y",1937,1937,1937,2013,"Y",1937,2013,"Y",NA,NA,"QURU","D","LIVE",27.9,"2"
"TP2031N","Harvard",2,31,1,2,"N","Y",1941,1941,1941,2013,"Y",1941,2013,"Y",NA,NA,"QURU","D","LIVE",27.9,"2"
"TP2031S","Harvard",2,31,1,2,"S","Y",1934,1934,1934,2013,"Y",1934,2013,"Y",NA,NA,"QURU","D","LIVE",27.9,"2"
"TP2033N","Harvard",2,33,1,2,"N","Y",1935,1935,1935,2013,"Y",1935,2013,"Y",NA,NA,"QURU","I","LIVE",30.8,"2"
"TP2033S","Harvard",2,33,1,2,"S","Y",1935,1935,1935,2013,"Y",1935,2013,"Y",NA,NA,"QURU","I","LIVE",30.8,"2"
"TP2033W","Harvard",2,33,1,2,"W","Y",1942,1942,1942,2013,"Y",1942,2013,"Y",NA,NA,"QURU","I","LIVE",30.8,"2"
"TP2034E","Harvard",2,34,1,2,"E","Y",1942,1942,1942,2013,"Y",1942,2013,"Y",NA,NA,"BEAL","S","LIVE",20.9,"2"
"TP2034N","Harvard",2,34,1,2,"N","Y",1941,1941,1941,2013,"Y",1941,2013,"Y",NA,NA,"BEAL","S","LIVE",20.9,"2"
"TP2034S","Harvard",2,34,1,2,"S","Y",1941,1941,1941,2011,"Y",1941,2011,"Y",NA,NA,"BEAL","S","LIVE",20.9,"2"
"TP2034W","Harvard",2,34,1,2,"W","Y",1941,1941,1941,2013,"Y",1941,2013,"Y",NA,NA,"BEAL","S","LIVE",20.9,"2"
"TP2035E","Harvard",2,35,1,2,"E","Y",1936,1936,1936,2013,"Y",1936,2013,"Y",NA,NA,"ACRU","C","LIVE",22.1,"2"
"TP2035N","Harvard",2,35,1,2,"N","Y",1935,1935,1935,2013,"Y",1935,2013,"Y",NA,NA,"ACRU","C","LIVE",22.1,"2"
"TP2035S","Harvard",2,35,1,2,"S","Y",1935,1935,1935,2013,"Y",1935,2013,"Y",NA,NA,"ACRU","C","LIVE",22.1,"2"
"TP2036W","Harvard",2,36,1,2,"W","Y",1940,1940,1940,2013,"Y",1940,2013,"Y",NA,NA,"BEAL","S","LIVE",20.4,"2"
"TP2036S","Harvard",2,36,1,2,"S","Y",1933,1933,1933,2013,"Y",1933,2013,"Y",NA,NA,"BEAL","S","LIVE",20.4,"2"
"TP2036E","Harvard",2,36,1,2,"E","Y",1940,1940,1940,2013,"Y",1940,2013,"Y",NA,NA,"BEAL","S","LIVE",20.4,"2"
"TP2036N","Harvard",2,36,1,2,"N","Y",1933,1933,1933,2013,"Y",1933,2013,"Y",NA,NA,"BEAL","S","LIVE",20.4,"2"
"TP2038N","Harvard",2,38,1,2,"N","Y",1944,1944,1944,2013,"Y",1944,2013,"Y",NA,NA,"QURU","I","LIVE",19.5,"2"
"TP2038E","Harvard",2,38,1,2,"E","Y",1938,1938,1938,2013,"Y",1938,2013,"Y",NA,NA,"QURU","I","LIVE",19.5,"2"
"TP2038S","Harvard",2,38,1,2,"S","Y",1935,1935,1935,2013,"Y",1935,2013,"Y",NA,NA,"QURU","I","LIVE",19.5,"2"
"TP2038W","Harvard",2,38,1,2,"W","Y",1938,1938,1938,2013,"Y",1938,2013,"Y",NA,NA,"QURU","I","LIVE",19.5,"2"
"TP2039E","Harvard",2,39,1,2,"E","Y",1931,1931,1931,2013,"Y",1931,2013,"Y",NA,NA,"PIAB","S","LIVE",12.8,"2"
"TP2039N","Harvard",2,39,1,2,"N","Y",1933,1933,1933,2013,"Y",1933,2013,"Y",NA,NA,"PIAB","S","LIVE",12.8,"2"
"TP2039S","Harvard",2,39,1,2,"S","Y",1933,1933,1933,2013,"Y",1933,2013,"Y",NA,NA,"PIAB","S","LIVE",12.8,"2"
"TP2039W","Harvard",2,39,1,2,"W","Y",1931,1931,1931,2013,"Y",1931,2013,"Y",NA,NA,"PIAB","S","LIVE",12.8,"2"
"TP2041N","Harvard",2,41,1,2,"N","Y",1938,1938,1938,2013,"Y",1938,2013,"Y",NA,NA,"QURU","C","LIVE",52.9,"2"
"TP2041S","Harvard",2,41,1,2,"S","Y",1931,1931,1931,2013,"Y",1931,2013,"Y",NA,NA,"QURU","C","LIVE",52.9,"2"
"TP2041W","Harvard",2,41,1,2,"W","Y",1931,1931,1931,2013,"Y",1931,2013,"Y",NA,NA,"QURU","C","LIVE",52.9,"2"
"TP2042W","Harvard",2,42,1,2,"W","Y",1932,1932,1932,2013,"Y",1932,2013,"Y",NA,NA,"QURU","C","LIVE",46,"2"
"TP2042E","Harvard",2,42,1,2,"E","Y",1938,1938,1938,2013,"Y",1938,2013,"Y",NA,NA,"QURU","C","LIVE",46,"2"
"TP2042N","Harvard",2,42,1,2,"N","Y",1944,1944,1944,2013,"Y",1944,2013,"Y",NA,NA,"QURU","C","LIVE",46,"2"
"TP2043E","Harvard",2,43,1,2,"E","Y",1937,1937,1937,2013,"Y",1937,2013,"Y",NA,NA,"ACRU","S","LIVE",13.4,"2"
"TP2043S","Harvard",2,43,1,2,"S","Y",1940,1940,1940,2013,"Y",1940,2013,"Y",NA,NA,"ACRU","S","LIVE",13.4,"2"
"TP2044E","Harvard",2,44,1,2,"E","Y",1940,1940,1940,2013,"Y",1940,2013,"Y",NA,NA,"QURU","I","LIVE",31.6,"2"
"TP2044N","Harvard",2,44,1,2,"N","Y",1938,1938,1938,2013,"Y",1938,2013,"Y",NA,NA,"QURU","I","LIVE",31.6,"2"
"TP2044W","Harvard",2,44,1,2,"W","Y",1940,1940,1940,2013,"Y",1940,2013,"Y",NA,NA,"QURU","I","LIVE",31.6,"2"
"TP2045N","Harvard",2,45,1,2,"N","Y",1932,1932,1932,2013,"Y",1932,2013,"Y",NA,NA,"QURU","D","LIVE",33.4,"2"
"TP2045S","Harvard",2,45,1,2,"S","Y",1932,1932,1932,2013,"Y",1932,2013,"Y",NA,NA,"QURU","D","LIVE",33.4,"2"
"TP2045W","Harvard",2,45,1,2,"W","Y",1932,1932,1932,2013,"Y",1932,2013,"Y",NA,NA,"QURU","D","LIVE",33.4,"2"
"TP2046E","Harvard",2,46,1,2,"E","Y",1932,1932,1932,2013,"Y",1932,2013,"Y",NA,NA,"BEAL","S","LIVE",18.8,"2"
"TP2046S","Harvard",2,46,1,2,"S","Y",1930,1930,1930,2013,"Y",1930,2013,"Y",NA,NA,"BEAL","S","LIVE",18.8,"2"
"TP2046W","Harvard",2,46,1,2,"W","Y",1932,1932,1932,2009,"Y",1932,2009,"Y",NA,NA,"BEAL","S","LIVE",18.8,"2"
"TP2047S","Harvard",2,47,1,2,"S","Y",1935,1935,1935,2013,"Y",1935,2013,"Y",NA,NA,"BEAL","S","LIVE",17.2,"2"
"TP2047E","Harvard",2,47,1,2,"E","Y",1931,1931,1931,2013,"Y",1931,2013,"Y",NA,NA,"BEAL","S","LIVE",17.2,"2"
"TP2047N","Harvard",2,47,1,2,"N","Y",1935,1935,1935,2013,"Y",1935,2013,"Y",NA,NA,"BEAL","S","LIVE",17.2,"2"
"TP2047W","Harvard",2,47,1,2,"W","Y",1931,1931,1931,2013,"Y",1931,2013,"Y",NA,NA,"BEAL","S","LIVE",17.2,"2"
"TP2048E","Harvard",2,48,1,2,"E","Y",1930,1930,1930,2013,"Y",1930,2013,"Y",NA,NA,"BEAL","S","LIVE",12.5,"2"
"TP2048N","Harvard",2,48,1,2,"N","Y",1936,1936,1936,2013,"Y",1936,2013,"Y",NA,NA,"BEAL","S","LIVE",12.5,"2"
"TP2048S","Harvard",2,48,1,2,"S","Y",1936,1936,1936,2013,"Y",1936,2013,"Y",NA,NA,"BEAL","S","LIVE",12.5,"2"
"TP2048W","Harvard",2,48,1,2,"W","Y",1930,1930,1930,2013,"Y",1930,2013,"Y",NA,NA,"BEAL","S","LIVE",12.5,"2"
"TP2049E","Harvard",2,49,1,2,"E","Y",1938,1938,1938,2013,"Y",1938,2013,"Y",NA,NA,"QURU","I","LIVE",28.6,"2"
"TP2049N","Harvard",2,49,1,2,"N","Y",1936,1936,1936,2013,"Y",1936,2013,"Y",NA,NA,"QURU","I","LIVE",28.6,"2"
"TP2049S","Harvard",2,49,1,2,"S","Y",1936,1936,1936,2013,"Y",1936,2013,"Y",NA,NA,"QURU","I","LIVE",28.6,"2"
"TP2050W","Harvard",2,50,1,2,"W","Y",1933,1933,1933,2013,"Y",1933,2013,"Y",NA,NA,"ACRU","S","LIVE",12.2,"2"
"TP2050E","Harvard",2,50,1,2,"E","Y",1933,1933,1933,2013,"Y",1933,2013,"Y",NA,NA,"ACRU","S","LIVE",12.2,"2"
"TP2050N","Harvard",2,50,1,2,"N","Y",1930,1930,1930,2013,"Y",1930,2013,"Y",NA,NA,"ACRU","S","LIVE",12.2,"2"
"TP2050S","Harvard",2,50,1,2,"S","Y",1930,1930,1930,2013,"Y",1930,2013,"Y",NA,NA,"ACRU","S","LIVE",12.2,"2"
